question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,prob_A,prob_B,prob_C,prob_D,sample_count_A,sample_count_B,sample_count_C,sample_count_D,total_valid_samples,question,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
q45,0,mistral-small3.2:24b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Chodorow (1978) argued that gender socialization occurred through:,1,A,1
q45,1,mistral-small3.2:24b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Chodorow (1978) argued that gender socialization occurred through:,1,D,1
q45,2,mistral-small3.2:24b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Chodorow (1978) argued that gender socialization occurred through:,1,C,1
q45,3,mistral-small3.2:24b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Chodorow (1978) argued that gender socialization occurred through:,1,B,1
q47,0,mistral-small3.2:24b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",1,B,1
q47,1,mistral-small3.2:24b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",1,A,1
q47,2,mistral-small3.2:24b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",1,D,1
q47,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",1,C,1
q48,0,mistral-small3.2:24b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In idealized views of science, the experimental method is said to involve:",1,B,1
q48,1,mistral-small3.2:24b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In idealized views of science, the experimental method is said to involve:",1,A,1
q48,2,mistral-small3.2:24b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In idealized views of science, the experimental method is said to involve:",1,D,1
q48,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In idealized views of science, the experimental method is said to involve:",1,C,1
q49,0,mistral-small3.2:24b,D,D,D,1,0.2666666666666666,0.0,0.0,0.7333333333333333,4,0,0,11,15,An 'open' society is one that:,1,D,1
q49,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,An 'open' society is one that:,1,C,1
q49,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,An 'open' society is one that:,1,B,1
q49,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,An 'open' society is one that:,1,A,1
q50,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The Nation of Islam group appealed to:,1,C,1
q50,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The Nation of Islam group appealed to:,1,B,1
q50,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The Nation of Islam group appealed to:,1,A,1
q50,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The Nation of Islam group appealed to:,1,D,1
q51,0,mistral-small3.2:24b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Comte's term 'positivism' refers to:,1,B,1
q51,1,mistral-small3.2:24b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Comte's term 'positivism' refers to:,1,A,1
q51,2,mistral-small3.2:24b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Comte's term 'positivism' refers to:,1,D,1
q51,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Comte's term 'positivism' refers to:,1,C,1
q52,0,mistral-small3.2:24b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Theories of racialized discourse suggest that:,1,B,1
q52,1,mistral-small3.2:24b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Theories of racialized discourse suggest that:,1,A,1
q52,2,mistral-small3.2:24b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Theories of racialized discourse suggest that:,1,D,1
q52,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Theories of racialized discourse suggest that:,1,C,1
q53,0,mistral-small3.2:24b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",0,C,0
q53,1,mistral-small3.2:24b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",0,B,0
q53,2,mistral-small3.2:24b,C,D,B,0,0.0,0.0,0.5333333333333333,0.4666666666666667,0,0,8,7,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",0,C,0
q53,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,0.9333333333333332,0.0666666666666666,0,0,14,1,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",1,C,1
q54,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,C,1
q54,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,B,1
q54,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,A,1
q54,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,D,1
q55,0,mistral-small3.2:24b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,A,1
q55,1,mistral-small3.2:24b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,D,1
q55,2,mistral-small3.2:24b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,C,1
q55,3,mistral-small3.2:24b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,B,1
q56,0,mistral-small3.2:24b,A,C,C,0,0.6666666666666666,0.0,0.3333333333333333,0.0,10,0,5,0,15,Pluralist theories suggest that:,0,A,0
q56,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Pluralist theories suggest that:,1,B,1
q56,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Pluralist theories suggest that:,1,A,1
q56,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.1333333333333333,0.8666666666666667,0,0,2,13,15,Pluralist theories suggest that:,1,D,1
q58,0,mistral-small3.2:24b,C,C,C,1,0.0,0.1333333333333333,0.8666666666666667,0.0,0,2,13,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,C,1
q58,1,mistral-small3.2:24b,B,B,C,1,0.1333333333333333,0.8666666666666667,0.0,0.0,2,13,0,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,B,1
q58,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,A,1
q58,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,D,1
q59,0,mistral-small3.2:24b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term inter-generational mobility refers to:,1,B,1
q59,1,mistral-small3.2:24b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term inter-generational mobility refers to:,1,A,1
q59,2,mistral-small3.2:24b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term inter-generational mobility refers to:,1,D,1
q59,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term inter-generational mobility refers to:,1,C,1
q60,0,mistral-small3.2:24b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,B,1
q60,1,mistral-small3.2:24b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,A,1
q60,2,mistral-small3.2:24b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,D,1
q60,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,C,1
q61,0,mistral-small3.2:24b,B,B,B,1,0.0,0.8666666666666667,0.1333333333333333,0.0,0,13,2,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",1,B,1
q61,1,mistral-small3.2:24b,B,A,B,0,0.1333333333333333,0.8666666666666667,0.0,0.0,2,13,0,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",0,B,0
q61,2,mistral-small3.2:24b,A,D,B,0,0.9333333333333332,0.0,0.0,0.0666666666666666,14,0,0,1,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",0,A,0
q61,3,mistral-small3.2:24b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",1,C,1
q62,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,A sect is organised around:,1,C,1
q62,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,A sect is organised around:,1,B,1
q62,2,mistral-small3.2:24b,A,A,C,1,0.6666666666666666,0.0,0.3333333333333333,0.0,10,0,5,0,15,A sect is organised around:,1,A,1
q62,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,A sect is organised around:,1,D,1
q63,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,D,1
q63,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,C,1
q63,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,B,1
q63,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,A,1
q64,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Pre-testing a questionnaire is useful for:,1,C,1
q64,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Pre-testing a questionnaire is useful for:,1,B,1
q64,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Pre-testing a questionnaire is useful for:,1,A,1
q64,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Pre-testing a questionnaire is useful for:,1,D,1
q65,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Judith Butler (1999) suggested that:,1,D,1
q65,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Judith Butler (1999) suggested that:,1,C,1
q65,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Judith Butler (1999) suggested that:,1,B,1
q65,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Judith Butler (1999) suggested that:,1,A,1
q66,0,mistral-small3.2:24b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Patterns of drug use in Britain reveal that:,1,A,1
q66,1,mistral-small3.2:24b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Patterns of drug use in Britain reveal that:,1,D,1
q66,2,mistral-small3.2:24b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Patterns of drug use in Britain reveal that:,1,C,1
q66,3,mistral-small3.2:24b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Patterns of drug use in Britain reveal that:,1,B,1
q68,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,D,1
q68,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,C,1
q68,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,B,1
q68,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,A,1
q71,0,mistral-small3.2:24b,D,A,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-modernist writers have argued that:,0,D,0
q71,1,mistral-small3.2:24b,C,D,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-modernist writers have argued that:,0,C,0
q71,2,mistral-small3.2:24b,B,C,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Post-modernist writers have argued that:,0,B,0
q71,3,mistral-small3.2:24b,A,B,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Post-modernist writers have argued that:,0,A,0
q72,0,mistral-small3.2:24b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,A,1
q72,1,mistral-small3.2:24b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,D,1
q72,2,mistral-small3.2:24b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,C,1
q72,3,mistral-small3.2:24b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,B,1
q73,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,D,1
q73,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,C,1
q73,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,B,1
q73,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,A,1
q74,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The social construction of childhood can be traced back to:,1,D,1
q74,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The social construction of childhood can be traced back to:,1,C,1
q74,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The social construction of childhood can be traced back to:,1,B,1
q74,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The social construction of childhood can be traced back to:,1,A,1
q75,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In Marx's theory, the 'mode of production' means:",1,C,1
q75,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In Marx's theory, the 'mode of production' means:",1,B,1
q75,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In Marx's theory, the 'mode of production' means:",1,A,1
q75,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In Marx's theory, the 'mode of production' means:",1,D,1
q76,0,mistral-small3.2:24b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The trend of decarceration involves:,1,A,1
q76,1,mistral-small3.2:24b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The trend of decarceration involves:,1,D,1
q76,2,mistral-small3.2:24b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The trend of decarceration involves:,1,C,1
q76,3,mistral-small3.2:24b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The trend of decarceration involves:,1,B,1
q77,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The work of Smart suggested that:,1,C,1
q77,1,mistral-small3.2:24b,C,B,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,The work of Smart suggested that:,0,C,0
q77,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The work of Smart suggested that:,1,A,1
q77,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The work of Smart suggested that:,1,D,1
q78,0,mistral-small3.2:24b,D,D,D,1,0.2666666666666666,0.0,0.0,0.7333333333333333,4,0,0,11,15,Allen's (2001) study of nurses showed that:,1,D,1
q78,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Allen's (2001) study of nurses showed that:,1,C,1
q78,2,mistral-small3.2:24b,A,B,D,0,0.4666666666666667,0.1333333333333333,0.4,0.0,7,2,6,0,15,Allen's (2001) study of nurses showed that:,0,A,0
q78,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Allen's (2001) study of nurses showed that:,1,A,1
q80,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,D,1
q80,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,C,1
q80,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,B,1
q80,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,A,1
q81,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,D,1
q81,1,mistral-small3.2:24b,C,C,D,1,0.0,0.1333333333333333,0.4666666666666667,0.4,0,2,7,6,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,C,1
q81,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,B,1
q81,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,A,1
q82,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,D,1
q82,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,C,1
q82,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,B,1
q82,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,A,1
q84,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Socialization is:,1,C,1
q84,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Socialization is:,1,B,1
q84,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Socialization is:,1,A,1
q84,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Socialization is:,1,D,1
q85,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term 'assets' refers to:,1,C,1
q85,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term 'assets' refers to:,1,B,1
q85,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term 'assets' refers to:,1,A,1
q85,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'assets' refers to:,1,D,1
q86,0,mistral-small3.2:24b,D,D,D,1,0.0666666666666666,0.4,0.0,0.5333333333333333,1,6,0,8,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",1,D,1
q86,1,mistral-small3.2:24b,C,C,D,1,0.1333333333333333,0.0,0.6,0.2666666666666666,2,0,9,4,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",1,C,1
q86,2,mistral-small3.2:24b,D,B,D,0,0.0,0.1333333333333333,0.0,0.8666666666666667,0,2,0,13,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",0,D,0
q86,3,mistral-small3.2:24b,C,A,D,0,0.0,0.4666666666666667,0.5333333333333333,0.0,0,7,8,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",0,C,0
q87,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Social norms are:,1,D,1
q87,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Social norms are:,1,C,1
q87,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Social norms are:,1,B,1
q87,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Social norms are:,1,A,1
q88,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The 'nuclear family' means:,1,D,1
q88,1,mistral-small3.2:24b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The 'nuclear family' means:,1,C,1
q88,2,mistral-small3.2:24b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The 'nuclear family' means:,1,B,1
q88,3,mistral-small3.2:24b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'nuclear family' means:,1,A,1
q89,0,mistral-small3.2:24b,D,D,D,1,0.0,0.0,0.4666666666666667,0.5333333333333333,0,0,7,8,15,The rise of new social movements indicates that:,1,D,1
q89,1,mistral-small3.2:24b,B,C,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,The rise of new social movements indicates that:,0,B,0
q89,2,mistral-small3.2:24b,A,B,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The rise of new social movements indicates that:,0,A,0
q89,3,mistral-small3.2:24b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The rise of new social movements indicates that:,0,D,0
q90,0,mistral-small3.2:24b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,A,1
q90,1,mistral-small3.2:24b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,D,1
q90,2,mistral-small3.2:24b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,C,1
q90,3,mistral-small3.2:24b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,B,1
q91,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-Fordist forms of media production and consumption involve:,1,C,1
q91,1,mistral-small3.2:24b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Post-Fordist forms of media production and consumption involve:,1,B,1
q91,2,mistral-small3.2:24b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Post-Fordist forms of media production and consumption involve:,1,A,1
q91,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-Fordist forms of media production and consumption involve:,1,D,1
q92,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,C,1
q92,1,mistral-small3.2:24b,B,B,C,1,0.0,0.5333333333333333,0.0,0.4666666666666667,0,8,0,7,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,B,1
q92,2,mistral-small3.2:24b,C,A,C,0,0.2,0.0,0.8,0.0,3,0,12,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,0,C,0
q92,3,mistral-small3.2:24b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,D,1
q93,0,mistral-small3.2:24b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:",1,C,1
