question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,prob_A,prob_B,prob_C,prob_D,sample_count_A,sample_count_B,sample_count_C,sample_count_D,total_valid_samples,question,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
q48,2,gemma3:12b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In idealized views of science, the experimental method is said to involve:",1,D,1
q48,3,gemma3:12b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In idealized views of science, the experimental method is said to involve:",1,C,1
q49,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,An 'open' society is one that:,1,D,1
q49,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,An 'open' society is one that:,1,C,1
q49,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,An 'open' society is one that:,1,B,1
q49,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,An 'open' society is one that:,1,A,1
q50,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The Nation of Islam group appealed to:,1,C,1
q50,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The Nation of Islam group appealed to:,1,B,1
q50,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The Nation of Islam group appealed to:,1,A,1
q50,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The Nation of Islam group appealed to:,1,D,1
q51,0,gemma3:12b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Comte's term 'positivism' refers to:,1,B,1
q51,1,gemma3:12b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Comte's term 'positivism' refers to:,1,A,1
q51,2,gemma3:12b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Comte's term 'positivism' refers to:,1,D,1
q51,3,gemma3:12b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Comte's term 'positivism' refers to:,1,C,1
q52,0,gemma3:12b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Theories of racialized discourse suggest that:,1,B,1
q52,1,gemma3:12b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Theories of racialized discourse suggest that:,1,A,1
q52,2,gemma3:12b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Theories of racialized discourse suggest that:,1,D,1
q52,3,gemma3:12b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Theories of racialized discourse suggest that:,1,C,1
q53,0,gemma3:12b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",0,C,0
q53,1,gemma3:12b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",0,B,0
q53,2,gemma3:12b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",1,D,1
q53,3,gemma3:12b,D,C,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",0,D,0
q54,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,C,1
q54,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,B,1
q54,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,A,1
q54,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,1,D,1
q55,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,A,1
q55,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,D,1
q55,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,C,1
q55,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",1,B,1
q56,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Pluralist theories suggest that:,1,C,1
q56,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Pluralist theories suggest that:,1,B,1
q56,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Pluralist theories suggest that:,1,A,1
q56,3,gemma3:12b,C,D,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Pluralist theories suggest that:,0,C,0
q58,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,C,1
q58,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,B,1
q58,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,A,1
q58,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:,1,D,1
q59,0,gemma3:12b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term inter-generational mobility refers to:,1,B,1
q59,1,gemma3:12b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term inter-generational mobility refers to:,1,A,1
q59,2,gemma3:12b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term inter-generational mobility refers to:,1,D,1
q59,3,gemma3:12b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term inter-generational mobility refers to:,1,C,1
q60,0,gemma3:12b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,B,1
q60,1,gemma3:12b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,A,1
q60,2,gemma3:12b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,D,1
q60,3,gemma3:12b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:",1,C,1
q61,0,gemma3:12b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",0,C,0
q61,1,gemma3:12b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",0,B,0
q61,2,gemma3:12b,A,D,B,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",0,A,0
q61,3,gemma3:12b,D,C,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",0,D,0
q62,0,gemma3:12b,A,C,C,0,1.0,0.0,0.0,0.0,15,0,0,0,15,A sect is organised around:,0,A,0
q62,1,gemma3:12b,D,B,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,A sect is organised around:,0,D,0
q62,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,A sect is organised around:,1,A,1
q62,3,gemma3:12b,B,D,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,A sect is organised around:,0,B,0
q63,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,D,1
q63,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,C,1
q63,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,B,1
q63,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?,1,A,1
q64,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Pre-testing a questionnaire is useful for:,1,C,1
q64,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Pre-testing a questionnaire is useful for:,1,B,1
q64,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Pre-testing a questionnaire is useful for:,1,A,1
q64,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Pre-testing a questionnaire is useful for:,1,D,1
q65,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Judith Butler (1999) suggested that:,1,D,1
q65,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Judith Butler (1999) suggested that:,1,C,1
q65,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Judith Butler (1999) suggested that:,1,B,1
q65,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Judith Butler (1999) suggested that:,1,A,1
q66,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Patterns of drug use in Britain reveal that:,1,A,1
q66,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Patterns of drug use in Britain reveal that:,1,D,1
q66,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Patterns of drug use in Britain reveal that:,1,C,1
q66,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Patterns of drug use in Britain reveal that:,1,B,1
q68,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,D,1
q68,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,C,1
q68,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",1,B,1
q68,3,gemma3:12b,B,A,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",0,B,0
q71,0,gemma3:12b,D,A,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-modernist writers have argued that:,0,D,0
q71,1,gemma3:12b,C,D,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-modernist writers have argued that:,0,C,0
q71,2,gemma3:12b,B,C,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Post-modernist writers have argued that:,0,B,0
q71,3,gemma3:12b,A,B,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Post-modernist writers have argued that:,0,A,0
q72,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,A,1
q72,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,D,1
q72,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,C,1
q72,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",1,B,1
q73,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,D,1
q73,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,C,1
q73,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,B,1
q73,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,1,A,1
q74,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The social construction of childhood can be traced back to:,1,D,1
q74,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The social construction of childhood can be traced back to:,1,C,1
q74,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The social construction of childhood can be traced back to:,1,B,1
q74,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The social construction of childhood can be traced back to:,1,A,1
q75,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In Marx's theory, the 'mode of production' means:",1,C,1
q75,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In Marx's theory, the 'mode of production' means:",1,B,1
q75,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In Marx's theory, the 'mode of production' means:",1,A,1
q75,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In Marx's theory, the 'mode of production' means:",1,D,1
q76,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The trend of decarceration involves:,1,A,1
q76,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The trend of decarceration involves:,1,D,1
q76,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The trend of decarceration involves:,1,C,1
q76,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The trend of decarceration involves:,1,B,1
q77,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The work of Smart suggested that:,1,C,1
q77,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The work of Smart suggested that:,1,B,1
q77,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The work of Smart suggested that:,1,A,1
q77,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The work of Smart suggested that:,1,D,1
q78,0,gemma3:12b,A,D,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Allen's (2001) study of nurses showed that:,0,A,0
q78,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Allen's (2001) study of nurses showed that:,1,C,1
q78,2,gemma3:12b,C,B,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Allen's (2001) study of nurses showed that:,0,C,0
q78,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Allen's (2001) study of nurses showed that:,1,A,1
q80,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,D,1
q80,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,C,1
q80,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,B,1
q80,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:",1,A,1
q81,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,D,1
q81,1,gemma3:12b,D,C,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,0,D,0
q81,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,B,1
q81,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,1,A,1
q82,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,D,1
q82,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,C,1
q82,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,B,1
q82,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,1,A,1
q84,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Socialization is:,1,C,1
q84,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Socialization is:,1,B,1
q84,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Socialization is:,1,A,1
q84,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Socialization is:,1,D,1
q85,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term 'assets' refers to:,1,C,1
q85,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term 'assets' refers to:,1,B,1
q85,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term 'assets' refers to:,1,A,1
q85,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'assets' refers to:,1,D,1
q86,0,gemma3:12b,B,D,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",0,B,0
q86,1,gemma3:12b,A,C,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",0,A,0
q86,2,gemma3:12b,D,B,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",0,D,0
q86,3,gemma3:12b,C,A,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?",0,C,0
q87,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Social norms are:,1,D,1
q87,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Social norms are:,1,C,1
q87,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Social norms are:,1,B,1
q87,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Social norms are:,1,A,1
q88,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The 'nuclear family' means:,1,D,1
q88,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The 'nuclear family' means:,1,C,1
q88,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The 'nuclear family' means:,1,B,1
q88,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'nuclear family' means:,1,A,1
q89,0,gemma3:12b,C,D,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,The rise of new social movements indicates that:,0,C,0
q89,1,gemma3:12b,B,C,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,The rise of new social movements indicates that:,0,B,0
q89,2,gemma3:12b,A,B,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The rise of new social movements indicates that:,0,A,0
q89,3,gemma3:12b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The rise of new social movements indicates that:,0,D,0
q90,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,A,1
q90,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,D,1
q90,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,C,1
q90,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,1,B,1
q91,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-Fordist forms of media production and consumption involve:,1,C,1
q91,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Post-Fordist forms of media production and consumption involve:,1,B,1
q91,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Post-Fordist forms of media production and consumption involve:,1,A,1
q91,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-Fordist forms of media production and consumption involve:,1,D,1
q92,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,C,1
q92,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,B,1
q92,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,A,1
q92,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:,1,D,1
q93,0,gemma3:12b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:",1,C,1
q93,1,gemma3:12b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:",1,B,1
q93,2,gemma3:12b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:",1,A,1
q93,3,gemma3:12b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In stage 3 of the 'health transition', the main causes of illness and death are:",1,D,1
q94,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:,1,D,1
q94,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:,1,C,1
q94,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:,1,B,1
q94,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:,1,A,1
q95,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,One of the difficulties in 'operationalizing' concepts like social class is that:,1,A,1
q95,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,One of the difficulties in 'operationalizing' concepts like social class is that:,1,D,1
q95,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,One of the difficulties in 'operationalizing' concepts like social class is that:,1,C,1
q95,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,One of the difficulties in 'operationalizing' concepts like social class is that:,1,B,1
q97,0,gemma3:12b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Law and order was privatized in the 1980s and 1990s through:,1,D,1
q97,1,gemma3:12b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Law and order was privatized in the 1980s and 1990s through:,1,C,1
q97,2,gemma3:12b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Law and order was privatized in the 1980s and 1990s through:,1,B,1
q97,3,gemma3:12b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Law and order was privatized in the 1980s and 1990s through:,1,A,1
q98,0,gemma3:12b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'correspondence principle' (Bowles & Gintis) suggests that:,1,A,1
q98,1,gemma3:12b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The 'correspondence principle' (Bowles & Gintis) suggests that:,1,D,1
q98,2,gemma3:12b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The 'correspondence principle' (Bowles & Gintis) suggests that:,1,C,1
q98,3,gemma3:12b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The 'correspondence principle' (Bowles & Gintis) suggests that:,1,B,1
q99,0,gemma3:12b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Class segregation was apparent in mid-twentieth century Britain insofar as:,1,B,1
