question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q70,2,0.0,0.0,0.0,1.0,D,C,A,gemma3:4b,1,0.5,B,B,B
q70,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,gemma3:4b,1,0.5,B,B,B
q71,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,A,A,gemma3:4b,0,0.5,D,C,D
q71,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,A,gemma3:4b,0,0.5,D,C,D
q71,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,C,A,gemma3:4b,0,0.5,D,C,D
q71,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,A,gemma3:4b,0,0.5,D,C,D
q69,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q69,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q69,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q69,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q72,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q72,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q72,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q72,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q75,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,gemma3:4b,0,0.5,C,D,C
q75,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,0,0.5,C,D,C
q75,2,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,C,gemma3:4b,0,0.5,C,D,C
q75,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,C,gemma3:4b,0,0.5,C,D,C
q73,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q73,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q73,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q73,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q76,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q76,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q76,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q76,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q74,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,gemma3:4b,0,0.5,D,C,C
q74,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,D,gemma3:4b,0,0.5,D,C,C
q74,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,0,0.5,D,C,C
q74,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,0,0.5,D,C,C
q77,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,gemma3:4b,0,0.5,D,C,C
q77,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,gemma3:4b,0,0.5,D,C,C
q77,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,C,gemma3:4b,0,0.5,D,C,C
q77,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,gemma3:4b,0,0.5,D,C,C
q80,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q80,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q80,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q80,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q78,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q78,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q78,2,0.0,0.0,0.0,1.0,D,B,D,gemma3:4b,1,0.5,D,D,D
q78,3,0.0,0.0,1.0,0.0,C,A,D,gemma3:4b,1,0.5,D,D,D
q79,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q79,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q79,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q79,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q81,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,D,C,D
q81,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,gemma3:4b,0,0.5,D,C,D
q81,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,gemma3:4b,0,0.5,D,C,D
q81,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,0,0.5,D,C,D
q82,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,D,D,B
q82,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,0,0.5,D,D,B
q82,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,gemma3:4b,0,0.5,D,D,B
q82,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,D,gemma3:4b,0,0.5,D,D,B
q84,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q84,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q84,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q84,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q83,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q83,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q83,2,0.0,0.0,0.0,1.0,D,B,D,gemma3:4b,1,0.5,D,D,D
q83,3,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,D,gemma3:4b,1,0.5,D,D,D
q85,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q85,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q85,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q85,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q86,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,D,D,B
q86,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,C,C,D,gemma3:4b,0,0.5,D,D,B
q86,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,gemma3:4b,0,0.5,D,D,B
q86,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,0,0.5,D,D,B
q87,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q87,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q87,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q87,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q88,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q88,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q88,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,gemma3:4b,1,0.5,D,D,D
q88,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q89,0,0.0,0.0,1.0,0.0,C,D,D,gemma3:4b,1,0.5,C,C,C
q89,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,D,gemma3:4b,1,0.5,C,C,C
q89,2,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,D,gemma3:4b,1,0.5,C,C,C
q89,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,1,0.5,C,C,C
q90,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q90,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q90,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q90,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q92,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q92,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q92,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,C,gemma3:4b,1,0.5,C,C,C
q92,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q91,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q91,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q91,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q91,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q93,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q93,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q93,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q93,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q96,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q96,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q96,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,gemma3:4b,1,0.5,A,A,A
q96,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,gemma3:4b,1,0.5,A,A,A
q94,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q94,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q94,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q94,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,D,gemma3:4b,1,0.5,D,D,D
q95,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q95,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q95,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q95,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q97,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q97,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,gemma3:4b,1,0.5,D,D,D
q97,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q97,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,1,0.5,D,D,D
q99,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,gemma3:4b,0,0.5,B,D,B
q99,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,B,gemma3:4b,0,0.5,B,D,B
q99,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,D,B,gemma3:4b,0,0.5,B,D,B
q99,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,C,B,gemma3:4b,0,0.5,B,D,B
q100,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q100,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q100,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q100,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q98,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q98,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q98,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q98,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q101,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q101,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q101,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q101,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q102,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q102,1,0.0,0.0,0.0,1.0,D,C,D,gemma3:4b,1,0.5,D,D,D
q102,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,gemma3:4b,1,0.5,D,D,D
q102,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,A,D,gemma3:4b,1,0.5,D,D,D
q103,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q103,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q103,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q103,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q104,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q104,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q104,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,gemma3:4b,1,0.5,D,D,D
q104,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q107,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,gemma3:4b,0,0.5,C,C,D
q107,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,D,gemma3:4b,0,0.5,C,C,D
q107,2,0.0,0.0,0.0,1.0,D,B,D,gemma3:4b,0,0.5,C,C,D
q107,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,A,D,gemma3:4b,0,0.5,C,C,D
q106,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,D,C,D
q106,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,gemma3:4b,0,0.5,D,C,D
q106,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,gemma3:4b,0,0.5,D,C,D
q106,3,0.0,0.0,1.0,0.0,C,A,D,gemma3:4b,0,0.5,D,C,D
q105,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q105,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q105,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,C,gemma3:4b,1,0.5,C,C,C
q105,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q108,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q108,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q108,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q108,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q109,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:4b,1,0.5,C,C,C
q109,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,A,gemma3:4b,1,0.5,C,C,C
q109,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,gemma3:4b,1,0.5,C,C,C
q109,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,A,gemma3:4b,1,0.5,C,C,C
q110,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q110,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q110,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q110,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q112,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q112,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q112,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q112,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q111,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,D,D,gemma3:4b,0,0.5,D,B,B
q111,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,C,D,gemma3:4b,0,0.5,D,B,B
q111,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,gemma3:4b,0,0.5,D,B,B
q111,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,0,0.5,D,B,B
q113,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,gemma3:4b,0,0.5,D,C,C
q113,1,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,C,gemma3:4b,0,0.5,D,C,C
q113,2,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,C,gemma3:4b,0,0.5,D,C,C
q113,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,0,0.5,D,C,C
q114,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:4b,1,0.5,C,C,C
q114,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,A,gemma3:4b,1,0.5,C,C,C
q114,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,gemma3:4b,1,0.5,C,C,C
q114,3,0.0,0.0,0.0,1.0,D,B,A,gemma3:4b,1,0.5,C,C,C
q116,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:4b,1,0.5,C,C,C
q116,1,0.0,1.0,0.0,0.0,B,A,B,gemma3:4b,1,0.5,C,C,C
q116,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,C,C,C
q116,3,0.0,0.0,0.0,1.0,D,C,B,gemma3:4b,1,0.5,C,C,C
q115,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q115,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q115,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q115,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q117,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q117,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q117,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q117,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q118,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q118,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q118,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q118,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q119,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,gemma3:4b,0,0.5,B,D,B
q119,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,B,gemma3:4b,0,0.5,B,D,B
q119,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0,0.5,B,D,B
q119,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,0,0.5,B,D,B
q120,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q120,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q120,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q120,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q121,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,gemma3:4b,0,0.5,D,C,C
q121,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,gemma3:4b,0,0.5,D,C,C
q121,2,0.0,0.0,1.0,0.0,C,A,C,gemma3:4b,0,0.5,D,C,C
q121,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,0,0.5,D,C,C
q124,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,C,gemma3:4b,0,0.5,B,B,C
q124,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,C,gemma3:4b,0,0.5,B,B,C
q124,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,C,gemma3:4b,0,0.5,B,B,C
q124,3,0.0,0.0,1.0,0.0,C,D,C,gemma3:4b,0,0.5,B,B,C
q122,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q122,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q122,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q122,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q123,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,D,D,gemma3:4b,0,0.5,B,D,B
q123,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,0,0.5,B,D,B
q123,2,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,D,gemma3:4b,0,0.5,B,D,B
q123,3,0.0,0.0,1.0,0.0,C,A,D,gemma3:4b,0,0.5,B,D,B
q125,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,A,gemma3:4b,0,0.5,D,D,A
q125,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,D,D,A
q125,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,0,0.5,D,D,A
q125,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,0,0.5,D,D,A
q126,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q126,1,0.0,0.3333333333333333,0.0,0.6666666666666666,D,A,B,gemma3:4b,1,0.5,B,B,B
q126,2,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,B,gemma3:4b,1,0.5,B,B,B
q126,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,C,B,gemma3:4b,1,0.5,B,B,B
q127,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,C,C,gemma3:4b,0,0.5,B,D,C
q127,1,1.0,0.0,0.0,0.0,A,B,C,gemma3:4b,0,0.5,B,D,C
q127,2,0.0,0.0,0.0,1.0,D,A,C,gemma3:4b,0,0.5,B,D,C
q127,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,gemma3:4b,0,0.5,B,D,C
q128,0,0.0,0.0,1.0,0.0,C,D,D,gemma3:4b,0,0.5,C,D,C
q128,1,0.0,1.0,0.0,0.0,B,C,D,gemma3:4b,0,0.5,C,D,C
q128,2,0.0,0.0,0.0,1.0,D,B,D,gemma3:4b,0,0.5,C,D,C
q128,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,0,0.5,C,D,C
q129,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,C,C,gemma3:4b,0,0.5,B,D,B
q129,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,B,C,gemma3:4b,0,0.5,B,D,B
q129,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,C,gemma3:4b,0,0.5,B,D,B
q129,3,0.0,0.0,1.0,0.0,C,D,C,gemma3:4b,0,0.5,B,D,B
q131,0,0.0,0.0,1.0,0.0,C,D,D,gemma3:4b,1,0.5,C,C,C
q131,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,gemma3:4b,1,0.5,C,C,C
q131,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,C,C,C
q131,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,1,0.5,C,C,C
q132,0,1.0,0.0,0.0,0.0,A,D,D,gemma3:4b,1,0.5,A,A,A
q132,1,0.0,0.0,0.0,1.0,D,C,D,gemma3:4b,1,0.5,A,A,A
q132,2,0.0,0.0,1.0,0.0,C,B,D,gemma3:4b,1,0.5,A,A,A
q132,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,1,0.5,A,A,A
q130,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q130,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q130,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q130,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q133,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q133,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q133,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q133,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q135,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,gemma3:4b,0,0.5,B,D,B
q135,1,0.0,0.0,0.0,1.0,D,A,B,gemma3:4b,0,0.5,B,D,B
q135,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,gemma3:4b,0,0.5,B,D,B
q135,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,0,0.5,B,D,B
q134,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q134,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q134,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q134,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q136,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q136,1,0.0,0.0,0.0,1.0,D,A,B,gemma3:4b,1,0.5,B,B,B
q136,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,gemma3:4b,1,0.5,B,B,B
q136,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q137,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q137,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,gemma3:4b,1,0.5,D,D,D
q137,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,gemma3:4b,1,0.5,D,D,D
q137,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,D,gemma3:4b,1,0.5,D,D,D
q138,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q138,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q138,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
