question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,model
q815,2,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q815,3,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q818,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,D,llama3.2:latest
q818,1,0.0,0.0,0.0,1.0,D,C,llama3.2:latest
q818,2,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q818,3,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q819,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q819,1,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q819,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q819,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q831,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,D,llama3.2:latest
q831,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q831,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q831,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q850,0,1.0,0.0,0.0,0.0,A,D,llama3.2:latest
q850,1,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q850,2,0.0,0.0,0.0,1.0,D,B,llama3.2:latest
q850,3,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q857,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,llama3.2:latest
q857,1,1.0,0.0,0.0,0.0,A,D,llama3.2:latest
q857,2,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q857,3,1.0,0.0,0.0,0.0,A,B,llama3.2:latest
q860,0,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q860,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q860,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q860,3,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q870,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q870,1,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q870,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q870,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q871,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q871,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q871,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q871,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q895,0,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q895,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q895,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q895,3,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q896,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,llama3.2:latest
q896,1,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q896,2,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q896,3,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q898,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q898,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q898,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q898,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q908,0,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q908,1,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q908,2,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q908,3,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q910,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q910,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q910,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q910,3,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q918,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,llama3.2:latest
q918,1,0.0,1.0,0.0,0.0,B,D,llama3.2:latest
q918,2,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q918,3,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q920,0,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q920,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q920,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q920,3,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q923,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,llama3.2:latest
q923,1,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q923,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,llama3.2:latest
q923,3,1.0,0.0,0.0,0.0,A,C,llama3.2:latest
q924,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q924,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q924,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q924,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q928,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,llama3.2:latest
q928,1,0.0,1.0,0.0,0.0,B,D,llama3.2:latest
q928,2,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q928,3,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q951,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,D,llama3.2:latest
q951,1,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q951,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q951,3,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q996,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,llama3.2:latest
q996,1,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q996,2,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q996,3,0.0,0.0,0.0,1.0,D,C,llama3.2:latest
q997,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,llama3.2:latest
q997,1,0.0,0.0,1.0,0.0,C,A,llama3.2:latest
q997,2,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q997,3,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1000,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,llama3.2:latest
q1000,1,0.0,1.0,0.0,0.0,B,D,llama3.2:latest
q1000,2,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1000,3,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q1007,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,D,llama3.2:latest
q1007,1,0.0,0.0,0.0,1.0,D,C,llama3.2:latest
q1007,2,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q1007,3,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q1018,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,llama3.2:latest
q1018,1,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q1018,2,0.0,1.0,0.0,0.0,B,C,llama3.2:latest
q1018,3,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q1024,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,llama3.2:latest
q1024,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1024,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1024,3,0.0,0.0,1.0,0.0,C,A,llama3.2:latest
q1029,0,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1029,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1029,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1029,3,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1035,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,llama3.2:latest
q1035,1,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q1035,2,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1035,3,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1037,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1037,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1037,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1037,3,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q1051,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1051,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1051,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1051,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1058,0,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1058,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1058,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1058,3,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1063,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,llama3.2:latest
q1063,1,0.0,0.0,1.0,0.0,C,A,llama3.2:latest
q1063,2,0.0,1.0,0.0,0.0,B,D,llama3.2:latest
q1063,3,1.0,0.0,0.0,0.0,A,C,llama3.2:latest
q1075,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,llama3.2:latest
q1075,1,0.0,1.0,0.0,0.0,B,C,llama3.2:latest
q1075,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1075,3,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q1094,0,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1094,1,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q1094,2,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q1094,3,0.0,1.0,0.0,0.0,B,D,llama3.2:latest
q1096,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,llama3.2:latest
q1096,1,0.0,0.0,1.0,0.0,C,A,llama3.2:latest
q1096,2,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q1096,3,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1099,0,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1099,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1099,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1099,3,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1103,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,llama3.2:latest
q1103,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1103,2,1.0,0.0,0.0,0.0,A,B,llama3.2:latest
q1103,3,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q1106,0,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1106,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1106,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1106,3,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1113,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,llama3.2:latest
q1113,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1113,2,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
q1113,3,0.0,1.0,0.0,0.0,B,A,llama3.2:latest
q1118,0,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1118,1,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1118,2,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1118,3,0.0,0.0,1.0,0.0,C,D,llama3.2:latest
q1122,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,llama3.2:latest
q1122,1,1.0,0.0,0.0,0.0,A,D,llama3.2:latest
q1122,2,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1122,3,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1132,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1132,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1132,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1132,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1140,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,llama3.2:latest
q1140,1,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1140,2,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q1140,3,0.0,0.0,0.0,1.0,D,D,llama3.2:latest
q1148,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,C,llama3.2:latest
q1148,1,1.0,0.0,0.0,0.0,A,B,llama3.2:latest
q1148,2,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q1148,3,1.0,0.0,0.0,0.0,A,D,llama3.2:latest
q1151,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,D,llama3.2:latest
q1151,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1151,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1151,3,1.0,0.0,0.0,0.0,A,A,llama3.2:latest
q1155,0,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1155,1,0.0,0.0,0.0,0.0,,C,llama3.2:latest
q1155,2,0.0,1.0,0.0,0.0,B,B,llama3.2:latest
q1155,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1156,0,0.0,1.0,0.0,0.0,B,D,llama3.2:latest
q1156,1,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1156,2,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1156,3,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1167,0,0.0,0.0,0.0,0.0,,B,llama3.2:latest
q1167,1,0.0,0.0,0.0,0.0,,A,llama3.2:latest
q1167,2,0.0,0.0,0.0,0.0,,D,llama3.2:latest
q1167,3,0.0,0.0,1.0,0.0,C,C,llama3.2:latest
q1172,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,llama3.2:latest
q1172,1,1.0,0.0,0.0,0.0,A,D,llama3.2:latest
q1172,2,1.0,0.0,0.0,0.0,A,C,llama3.2:latest
q1172,3,0.0,0.0,1.0,0.0,C,B,llama3.2:latest
