question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,model
q1069,1,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q1069,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1069,3,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q1077,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,mistral-nemo:latest
q1077,1,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q1077,2,1.0,0.0,0.0,0.0,A,B,mistral-nemo:latest
q1077,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1091,0,0.0,0.0,1.0,0.0,C,A,mistral-nemo:latest
q1091,1,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q1091,2,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q1091,3,0.0,0.0,0.0,1.0,D,B,mistral-nemo:latest
q1096,0,0.0,0.0,0.0,1.0,D,B,mistral-nemo:latest
q1096,1,0.0,0.0,1.0,0.0,C,A,mistral-nemo:latest
q1096,2,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q1096,3,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q1099,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,mistral-nemo:latest
q1099,1,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q1099,2,0.0,0.0,1.0,0.0,C,D,mistral-nemo:latest
q1099,3,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q1106,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,mistral-nemo:latest
q1106,1,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1106,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q1106,3,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q1118,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q1118,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q1118,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q1118,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q1126,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,mistral-nemo:latest
q1126,1,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q1126,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1126,3,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q1136,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,mistral-nemo:latest
q1136,1,1.0,0.0,0.0,0.0,A,B,mistral-nemo:latest
q1136,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1136,3,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q1153,0,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q1153,1,1.0,0.0,0.0,0.0,A,B,mistral-nemo:latest
q1153,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1153,3,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q1168,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,mistral-nemo:latest
q1168,1,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q1168,2,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q1168,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q1172,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,mistral-nemo:latest
q1172,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q1172,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q1172,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
