question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature
q69,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q69,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q69,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q69,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q70,0,0.0,1.0,0.0,0.0,B,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q70,1,0.0,1.0,0.0,0.0,B,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q70,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q70,3,0.0,0.0,1.0,0.0,C,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q71,0,0.0,0.0,0.0,1.0,D,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q71,1,0.0,0.0,1.0,0.0,C,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q71,2,0.0,1.0,0.0,0.0,B,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q71,3,1.0,0.0,0.0,0.0,A,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q72,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q72,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q72,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q72,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q73,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q73,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q73,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q73,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q74,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q74,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q74,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q74,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q75,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q75,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q75,2,0.0,1.0,0.0,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q75,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q76,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q76,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q76,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q76,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q77,0,0.0,0.0,0.0,1.0,D,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q77,1,0.0,0.0,1.0,0.0,C,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q77,2,0.0,1.0,0.0,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q77,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q78,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q78,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q78,2,0.0,0.0,1.0,0.0,C,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q78,3,0.0,1.0,0.0,0.0,B,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q79,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q79,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q79,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q79,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q80,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q80,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q80,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q80,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q81,0,0.0,0.0,1.0,0.0,C,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q81,1,0.0,1.0,0.0,0.0,B,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q81,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q81,3,0.0,1.0,0.0,0.0,B,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q82,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q82,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q82,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q82,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q83,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q83,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q83,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q83,3,0.0,1.0,0.0,0.0,B,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q84,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q84,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q84,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q84,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q85,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q85,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q85,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q85,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q86,0,0.0,1.0,0.0,0.0,B,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q86,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q86,2,0.0,0.0,0.0,1.0,D,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q86,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q87,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q87,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q87,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q87,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q88,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q88,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q88,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q88,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q89,0,0.0,0.0,1.0,0.0,C,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q89,1,0.0,1.0,0.0,0.0,B,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q89,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q89,3,0.0,0.0,0.0,1.0,D,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q90,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q90,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q90,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q90,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q91,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q91,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q91,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q91,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q92,0,0.0,1.0,0.0,0.0,B,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q92,1,0.0,0.0,0.0,1.0,D,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q92,2,0.0,0.0,0.0,1.0,D,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q92,3,0.0,0.0,1.0,0.0,C,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q93,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q93,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q93,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q93,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q94,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q94,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q94,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q94,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q95,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q95,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q95,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q95,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q96,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q96,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q96,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q96,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q97,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q97,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q97,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q97,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q98,0,0.0,1.0,0.0,0.0,B,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q98,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q98,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q98,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q99,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q99,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q99,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q99,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q100,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q100,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q100,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q100,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q101,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q101,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q101,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q101,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q102,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q102,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q102,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q102,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q103,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q103,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q103,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q103,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q104,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q104,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q104,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q104,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q105,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q105,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q105,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q105,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q106,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q106,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q106,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q106,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q107,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q107,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q107,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q107,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q108,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q108,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q108,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q108,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q109,0,0.0,0.0,1.0,0.0,C,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q109,1,0.0,1.0,0.0,0.0,B,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q109,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q109,3,0.0,0.0,1.0,0.0,C,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q110,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q110,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q110,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q110,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q111,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q111,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q111,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q111,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q112,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q112,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q112,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q112,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q113,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q113,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q113,2,0.0,0.0,1.0,0.0,C,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q113,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q114,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q114,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q114,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q114,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q115,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q115,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q115,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q115,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q116,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q116,1,0.0,1.0,0.0,0.0,B,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q116,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q116,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q117,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q117,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q117,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q117,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q118,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q118,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q118,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q118,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q119,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q119,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q119,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q119,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q120,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q120,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q120,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q120,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q121,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q121,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q121,2,0.0,1.0,0.0,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q121,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q122,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q122,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q122,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q122,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q123,0,0.0,1.0,0.0,0.0,B,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q123,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q123,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q123,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q124,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q124,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q124,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q124,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q125,0,0.0,0.0,0.0,1.0,D,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q125,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q125,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q125,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q126,0,0.0,0.0,1.0,0.0,C,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q126,1,0.0,1.0,0.0,0.0,B,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q126,2,0.0,0.0,1.0,0.0,C,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q126,3,0.0,1.0,0.0,0.0,B,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q127,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q127,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q127,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q127,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q128,0,0.0,1.0,0.0,0.0,B,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q128,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q128,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q128,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q129,0,0.0,1.0,0.0,0.0,B,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q129,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q129,2,0.0,1.0,0.0,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q129,3,0.0,0.0,1.0,0.0,C,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q130,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0.5
q130,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,0.5
q130,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0.5
q130,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0.5
q131,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q131,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q131,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q131,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q132,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q132,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q132,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q132,3,0.0,1.0,0.0,0.0,B,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q133,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,0.5
q133,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0.5
q133,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0.5
q133,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0.5
q134,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
q134,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0.5
q134,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0.5
q134,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0.5
q135,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q135,1,0.0,0.0,0.0,1.0,D,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q135,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q135,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q136,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0.5
q136,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0.5
q136,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0.5
q136,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,0.5
q137,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0.5
