question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident
q87,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3.2:latest,1
q87,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q87,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3.2:latest,1
q85,0,0.5,0.0,0.5,0.0,C,D,D,llama3.2:latest,0
q85,1,0.5,0.0,0.5,0.0,C,C,D,llama3.2:latest,0
q85,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,0
q85,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,0
q86,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q86,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q86,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q86,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q88,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1
q88,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q88,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest,1
q88,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1
q89,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q89,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1
q89,2,0.0,0.5,0.5,0.0,C,A,C,llama3.2:latest,1
q89,3,0.0,0.5,0.5,0.0,C,D,C,llama3.2:latest,1
q90,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,llama3.2:latest,0
q90,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,llama3.2:latest,0
q90,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0
q90,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,0
q92,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,0
q92,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,0
q92,2,0.5,0.0,0.5,0.0,C,A,C,llama3.2:latest,0
q92,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,0
q91,0,0.5,0.0,0.5,0.0,C,C,C,llama3.2:latest,0
q91,1,0.0,0.0,0.5,0.5,C,B,C,llama3.2:latest,0
q91,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,0
q91,3,0.5,0.0,0.5,0.0,C,D,C,llama3.2:latest,0
q93,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,B,llama3.2:latest,1
q93,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q93,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest,1
q93,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1
q94,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q94,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest,1
q94,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q94,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,C,llama3.2:latest,1
q96,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,llama3.2:latest,0
q96,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,C,D,A,llama3.2:latest,0
q96,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3.2:latest,0
q96,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,0
q95,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q95,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q95,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q95,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q97,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0
q97,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,A,llama3.2:latest,0
q97,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,llama3.2:latest,0
q97,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,0
q98,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3.2:latest,0
q98,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q98,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3.2:latest,0
q98,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,0
q100,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q100,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q100,2,0.0,0.5,0.5,0.0,C,B,D,llama3.2:latest,1
q100,3,0.5,0.0,0.5,0.0,C,A,D,llama3.2:latest,1
q99,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q99,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1
q99,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q99,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1
