question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident
q83,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,D,gemma3:4b,1
q84,0,0.0,1.0,0.0,0.0,B,A,A,gemma3:4b,1
q84,1,0.0,1.0,0.0,0.0,B,D,A,gemma3:4b,1
q84,2,0.0,0.0,0.0,1.0,D,C,A,gemma3:4b,1
q84,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,A,gemma3:4b,1
q85,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,D,gemma3:4b,0
q85,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,C,D,gemma3:4b,0
q85,2,0.0,0.0,1.0,0.0,C,B,D,gemma3:4b,0
q85,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,0
q86,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,D,D,gemma3:4b,0
q86,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,D,gemma3:4b,0
q86,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,gemma3:4b,0
q86,3,0.0,0.0,1.0,0.0,C,A,D,gemma3:4b,0
q87,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:4b,1
q87,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1
q87,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1
q87,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1
q88,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,B,gemma3:4b,0
q88,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,B,gemma3:4b,0
q88,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0
q88,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,C,B,gemma3:4b,0
q89,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1
q89,1,0.0,0.0,1.0,0.0,C,B,C,gemma3:4b,1
q89,2,0.0,0.0,1.0,0.0,C,A,C,gemma3:4b,1
q89,3,0.0,1.0,0.0,0.0,B,D,C,gemma3:4b,1
q90,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1
q90,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1
q90,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1
q90,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1
q91,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1
q91,1,0.0,0.0,1.0,0.0,C,B,C,gemma3:4b,1
q91,2,0.0,0.3333333333333333,0.0,0.6666666666666666,D,A,C,gemma3:4b,1
q91,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1
q92,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,C,C,gemma3:4b,0
q92,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,gemma3:4b,0
q92,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,C,gemma3:4b,0
q92,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,gemma3:4b,0
q93,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,gemma3:4b,0
q93,1,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,B,gemma3:4b,0
q93,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0
q93,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,gemma3:4b,0
q94,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1
q94,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1
q94,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,C,gemma3:4b,1
q94,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1
q95,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,gemma3:4b,0
q95,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,gemma3:4b,0
q95,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,D,gemma3:4b,0
q95,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,0
q96,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,A,gemma3:4b,0
q96,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0
q96,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,0
q96,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,0
q97,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,A,gemma3:4b,0
q97,1,0.0,1.0,0.0,0.0,B,D,A,gemma3:4b,0
q97,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,A,gemma3:4b,0
q97,3,0.0,0.0,0.0,1.0,D,B,A,gemma3:4b,0
q98,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,gemma3:4b,0
q98,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,gemma3:4b,0
q98,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,gemma3:4b,0
q98,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,D,gemma3:4b,0
q99,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,gemma3:4b,0
q99,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,C,gemma3:4b,0
q99,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,C,gemma3:4b,0
q99,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,gemma3:4b,0
q100,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1
q100,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1
q100,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1
q100,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,gemma3:4b,1
