question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
q70,2,0.0,0.0,0.0,1.0,D,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q70,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,B,1
q72,0,0.0,1.0,0.0,0.0,B,A,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,B,0
q72,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q72,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q72,3,0.0,0.0,1.0,0.0,C,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q73,0,0.0,0.0,1.0,0.0,C,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q73,1,1.0,0.0,0.0,0.0,A,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q73,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q73,3,0.0,0.0,1.0,0.0,C,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q75,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q75,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q75,2,0.0,0.0,1.0,0.0,C,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q75,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q76,0,1.0,0.0,0.0,0.0,A,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q76,1,0.0,0.0,0.0,1.0,D,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q76,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q76,3,0.0,0.0,0.0,1.0,D,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q77,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q77,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q77,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q77,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,B,1
q78,0,0.0,0.0,0.0,1.0,D,B,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q78,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q78,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q78,3,1.0,0.0,0.0,0.0,A,C,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q79,0,0.0,0.0,0.0,1.0,D,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q79,1,0.0,0.0,1.0,0.0,C,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q79,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q79,3,1.0,0.0,0.0,0.0,A,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q80,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q80,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q80,2,0.0,1.0,0.0,0.0,B,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,B,1
q80,3,0.0,0.0,0.0,1.0,D,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q82,0,0.0,0.0,0.0,1.0,D,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q82,1,0.0,0.0,0.0,1.0,D,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q82,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q82,3,0.0,0.0,0.0,1.0,D,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q83,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q83,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q83,2,0.0,0.0,0.0,1.0,D,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q83,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q85,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q85,1,1.0,0.0,0.0,0.0,A,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q85,2,0.0,0.0,1.0,0.0,C,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q85,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q86,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q86,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q86,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q86,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q87,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q87,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q87,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q87,3,0.0,0.0,0.0,1.0,D,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q88,0,0.0,0.0,1.0,0.0,C,B,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q88,1,0.0,0.0,0.0,1.0,D,A,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q88,2,1.0,0.0,0.0,0.0,A,D,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q88,3,1.0,0.0,0.0,0.0,A,C,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q89,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q89,1,0.0,0.0,1.0,0.0,C,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q89,2,0.0,1.0,0.0,0.0,B,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,B,0
q89,3,0.0,0.0,0.0,1.0,D,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q90,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q90,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q90,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q90,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,B,1
q92,0,0.0,1.0,0.0,0.0,B,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,B,0
q92,1,1.0,0.0,0.0,0.0,A,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q92,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q92,3,0.0,0.0,1.0,0.0,C,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q93,0,0.0,0.0,0.0,1.0,D,B,B,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q93,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q93,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q93,3,0.0,0.0,1.0,0.0,C,C,B,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q94,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q94,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,B,1
q94,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q94,3,0.0,0.0,0.0,1.0,D,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q95,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q95,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q95,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q95,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q96,0,0.0,0.0,0.0,1.0,D,A,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q96,1,0.0,0.0,1.0,0.0,C,D,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q96,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q96,3,0.0,0.0,0.0,1.0,D,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q97,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q97,1,1.0,0.0,0.0,0.0,A,D,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q97,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q97,3,1.0,0.0,0.0,0.0,A,B,A,Qwen/Qwen2.5-3B-Instruct,0.5,0,A,0
q98,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q98,1,0.0,0.0,0.0,1.0,D,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q98,2,0.0,0.0,1.0,0.0,C,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q98,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,A,1
q99,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q99,1,0.0,0.0,1.0,0.0,C,B,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q99,2,0.0,0.0,0.0,1.0,D,A,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
q99,3,0.0,0.0,1.0,0.0,C,D,C,Qwen/Qwen2.5-3B-Instruct,0.5,0,C,0
q100,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,D,1
q100,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,C,1
q100,2,0.0,1.0,0.0,0.0,B,B,D,Qwen/Qwen2.5-3B-Instruct,0.5,1,B,1
q100,3,0.0,0.0,0.0,1.0,D,A,D,Qwen/Qwen2.5-3B-Instruct,0.5,0,D,0
