question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
q62,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q62,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,C,llama3:8b-instruct-q8_0,0.5,0,B,0
q64,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q64,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q64,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q64,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q63,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q63,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q63,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q63,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q65,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q65,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q65,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q65,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q72,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,llama3:8b-instruct-q8_0,0.5,0,A,1
q72,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3:8b-instruct-q8_0,0.5,0,D,1
q72,2,0.0,0.0,1.0,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,C,1
q72,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q71,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,A,llama3:8b-instruct-q8_0,0.5,0,D,0
q71,1,0.0,0.0,1.0,0.0,C,D,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q71,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,llama3:8b-instruct-q8_0,0.5,1,D,0
q71,3,0.0,0.0,1.0,0.0,C,B,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q74,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,D,llama3:8b-instruct-q8_0,0.5,0,A,0
q74,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,llama3:8b-instruct-q8_0,0.5,1,D,0
q74,2,0.0,0.0,1.0,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q74,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q73,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q73,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q73,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,llama3:8b-instruct-q8_0,0.5,1,B,1
q73,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q75,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q75,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q75,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q75,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q76,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,llama3:8b-instruct-q8_0,0.5,0,A,1
q76,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3:8b-instruct-q8_0,0.5,0,D,1
q76,2,0.0,0.0,1.0,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,C,1
q76,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q77,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q77,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,A,0
q77,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q77,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q78,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,D,llama3:8b-instruct-q8_0,0.5,0,A,0
q78,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,C,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q78,2,0.0,0.0,1.0,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q78,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,B,0
q80,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q80,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q80,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q80,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q81,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q81,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q81,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q81,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q82,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q82,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q82,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,llama3:8b-instruct-q8_0,0.5,1,B,1
q82,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q83,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q83,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q83,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q83,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q86,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,D,llama3:8b-instruct-q8_0,0.5,0,B,0
q86,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,C,D,llama3:8b-instruct-q8_0,0.5,0,A,0
q86,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,llama3:8b-instruct-q8_0,0.5,1,B,1
q86,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,B,0
q87,0,0.0,0.0,0.5,0.5,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q87,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q87,2,0.0,0.5,0.5,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,B,1
q87,3,0.5,0.0,0.5,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q88,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q88,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q88,2,0.0,0.5,0.5,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,B,1
q88,3,0.5,0.0,0.5,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q89,0,0.0,0.0,1.0,0.0,C,D,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q89,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q89,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q89,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q90,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,llama3:8b-instruct-q8_0,0.5,0,A,1
q90,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3:8b-instruct-q8_0,0.5,0,D,1
q90,2,0.0,0.0,1.0,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,C,1
q90,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q91,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q91,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q91,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q91,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q92,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,A,0
q92,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q92,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,C,llama3:8b-instruct-q8_0,0.5,1,A,1
q92,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,A,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q93,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q93,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,llama3:8b-instruct-q8_0,0.5,1,B,1
q93,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q93,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q96,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,A,llama3:8b-instruct-q8_0,0.5,0,A,1
q96,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,A,llama3:8b-instruct-q8_0,0.5,0,D,1
q96,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,C,1
q96,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3:8b-instruct-q8_0,0.5,1,B,1
q97,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q97,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q97,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,llama3:8b-instruct-q8_0,0.5,1,B,1
q97,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q98,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,llama3:8b-instruct-q8_0,0.5,0,A,1
q98,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3:8b-instruct-q8_0,0.5,0,D,1
q98,2,0.0,0.0,1.0,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,C,1
q98,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q99,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,llama3:8b-instruct-q8_0,0.5,0,C,0
q99,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,llama3:8b-instruct-q8_0,0.5,0,A,1
q99,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3:8b-instruct-q8_0,0.5,0,D,1
q99,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,B,llama3:8b-instruct-q8_0,0.5,1,C,1
q100,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q100,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q100,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q100,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q101,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q101,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q101,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q101,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q102,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q102,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q102,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q102,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q103,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q103,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q103,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q103,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q104,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q104,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q104,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q104,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q105,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,A,0
q105,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,llama3:8b-instruct-q8_0,0.5,1,B,1
q105,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q105,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q106,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q106,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q106,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q106,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q107,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q107,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q107,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q107,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q108,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q108,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q108,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q108,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q109,0,0.0,0.0,1.0,0.0,C,A,A,llama3:8b-instruct-q8_0,0.5,0,C,0
q109,1,0.0,0.5,0.5,0.0,C,D,A,llama3:8b-instruct-q8_0,0.5,0,B,0
q109,2,0.0,0.5,0.5,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,B,0
q109,3,0.0,0.0,0.5,0.5,C,B,A,llama3:8b-instruct-q8_0,0.5,0,D,0
q110,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q110,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q110,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q110,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q111,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q111,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,A,0
q111,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q111,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q112,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,B,llama3:8b-instruct-q8_0,0.5,1,B,1
q112,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,B,llama3:8b-instruct-q8_0,0.5,0,A,1
q112,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,B,llama3:8b-instruct-q8_0,0.5,0,D,1
q112,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,B,llama3:8b-instruct-q8_0,0.5,1,C,1
q113,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q113,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,llama3:8b-instruct-q8_0,0.5,1,B,1
q113,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q113,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q114,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,A,llama3:8b-instruct-q8_0,0.5,0,A,1
q114,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,A,llama3:8b-instruct-q8_0,0.5,0,D,1
q114,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3:8b-instruct-q8_0,0.5,1,C,1
q114,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,B,A,llama3:8b-instruct-q8_0,0.5,1,D,0
q116,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,llama3:8b-instruct-q8_0,0.5,0,C,0
q116,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,llama3:8b-instruct-q8_0,0.5,0,A,1
q116,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3:8b-instruct-q8_0,0.5,0,D,1
q116,3,0.0,0.0,1.0,0.0,C,C,B,llama3:8b-instruct-q8_0,0.5,1,C,1
q117,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q117,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q117,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q117,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q118,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,llama3:8b-instruct-q8_0,0.5,0,C,0
q118,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,llama3:8b-instruct-q8_0,0.5,0,A,1
q118,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3:8b-instruct-q8_0,0.5,0,D,1
q118,3,0.0,0.0,1.0,0.0,C,C,B,llama3:8b-instruct-q8_0,0.5,1,C,1
q119,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,llama3:8b-instruct-q8_0,0.5,0,C,0
q119,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,llama3:8b-instruct-q8_0,0.5,0,A,1
q119,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3:8b-instruct-q8_0,0.5,0,D,1
q119,3,0.0,0.0,1.0,0.0,C,C,B,llama3:8b-instruct-q8_0,0.5,1,C,1
q120,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q120,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,llama3:8b-instruct-q8_0,0.5,1,B,1
q120,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q120,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q121,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,A,0
q121,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,A,B,C,llama3:8b-instruct-q8_0,0.5,0,A,0
q121,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,C,llama3:8b-instruct-q8_0,0.5,1,A,1
q121,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,A,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q123,0,0.0,0.0,0.5,0.5,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q123,1,0.5,0.0,0.5,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,A,0
q123,2,0.0,0.0,0.5,0.5,C,B,D,llama3:8b-instruct-q8_0,0.5,0,D,0
q123,3,0.5,0.0,0.5,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
q122,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,llama3:8b-instruct-q8_0,0.5,0,C,0
q122,1,0.5,0.0,0.5,0.0,C,A,B,llama3:8b-instruct-q8_0,0.5,0,A,1
q122,2,0.0,0.0,0.5,0.5,C,D,B,llama3:8b-instruct-q8_0,0.5,0,D,1
q122,3,0.0,0.0,1.0,0.0,C,C,B,llama3:8b-instruct-q8_0,0.5,1,C,1
q124,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q124,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,A,0
q124,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q124,3,0.0,0.0,1.0,0.0,C,D,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q127,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q127,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q127,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,A,1
q127,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q128,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,D,D,llama3:8b-instruct-q8_0,0.5,0,A,0
q128,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q128,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,llama3:8b-instruct-q8_0,0.5,1,B,1
q128,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q130,0,0.0,0.0,1.0,0.0,C,C,C,llama3:8b-instruct-q8_0,0.5,1,C,1
q130,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q130,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,llama3:8b-instruct-q8_0,0.5,0,C,0
q130,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3:8b-instruct-q8_0,0.5,0,D,1
q132,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,D,llama3:8b-instruct-q8_0,0.5,0,A,0
q132,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,llama3:8b-instruct-q8_0,0.5,1,D,0
q132,2,0.0,0.0,1.0,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q132,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q131,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3:8b-instruct-q8_0,0.5,0,D,1
q131,1,0.0,0.0,1.0,0.0,C,C,D,llama3:8b-instruct-q8_0,0.5,1,C,1
q131,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3:8b-instruct-q8_0,0.5,0,C,0
q131,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3:8b-instruct-q8_0,0.5,0,A,1
