question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,prob_A,prob_B,prob_C,prob_D,sample_count_A,sample_count_B,sample_count_C,sample_count_D,total_valid_samples,question
q26,3,ministral-3:8b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"""Magic memory""' has two operations: Read and Clear. Both are indivisible and mutually exclusive. Clear sets the magic memory to zero. Read returns a value that represents the number of Read operations since the last Clear operation. Which of the following is (are) true of ""Magic memory""?
I. It can provide the functionality of an atomic Test-and-Set.
II. It can be used to coordinate processes running on a shared-memory multiprocessor.
III. It is only useful on a multiprocessor."
q27,0,ministral-3:8b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following is the name of the data structure in a compiler that is responsible for managing information about variables and their attributes?
q27,1,ministral-3:8b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following is the name of the data structure in a compiler that is responsible for managing information about variables and their attributes?
q27,2,ministral-3:8b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following is the name of the data structure in a compiler that is responsible for managing information about variables and their attributes?
q27,3,ministral-3:8b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following is the name of the data structure in a compiler that is responsible for managing information about variables and their attributes?
q28,0,ministral-3:8b,D,D,D,1,0.13333333333333333,0.0,0.0,0.8666666666666667,2,0,0,13,15,Which of the following algorithms has running time Θ(n^2) in the worst case but Θ(n log n) on average?
q28,1,ministral-3:8b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following algorithms has running time Θ(n^2) in the worst case but Θ(n log n) on average?
q28,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following algorithms has running time Θ(n^2) in the worst case but Θ(n log n) on average?
q28,3,ministral-3:8b,B,A,D,0,0.13333333333333333,0.8666666666666667,0.0,0.0,2,13,0,0,15,Which of the following algorithms has running time Θ(n^2) in the worst case but Θ(n log n) on average?
q29,0,ministral-3:8b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Languages with a structure that implements abstract data types (e.g., a C++ class) can prevent access to components of this structure by all operations except those that are part of this structure. However, definitions of such a structure often contain declarations of components of the structure (e.g., the header file for a C++ class may contain declarations of its private components). For such a language, an object's name could be bound at run time to stack storage for its component values (direct representation) or to a stack pointer referencing heap storage for its component values (indirect representation). Which of the following statements about comparisons between direct and indirect representations is (are) true?
I. Indirect representation noticeably increases compilation time.
II. Direct representation decreases the time needed to access components of a variable.
III. When the storage size of some private component of a variable changes, indirect representation minimizes the number of recompilations of source modules that must be performed."
q29,1,ministral-3:8b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Languages with a structure that implements abstract data types (e.g., a C++ class) can prevent access to components of this structure by all operations except those that are part of this structure. However, definitions of such a structure often contain declarations of components of the structure (e.g., the header file for a C++ class may contain declarations of its private components). For such a language, an object's name could be bound at run time to stack storage for its component values (direct representation) or to a stack pointer referencing heap storage for its component values (indirect representation). Which of the following statements about comparisons between direct and indirect representations is (are) true?
I. Indirect representation noticeably increases compilation time.
II. Direct representation decreases the time needed to access components of a variable.
III. When the storage size of some private component of a variable changes, indirect representation minimizes the number of recompilations of source modules that must be performed."
q29,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Languages with a structure that implements abstract data types (e.g., a C++ class) can prevent access to components of this structure by all operations except those that are part of this structure. However, definitions of such a structure often contain declarations of components of the structure (e.g., the header file for a C++ class may contain declarations of its private components). For such a language, an object's name could be bound at run time to stack storage for its component values (direct representation) or to a stack pointer referencing heap storage for its component values (indirect representation). Which of the following statements about comparisons between direct and indirect representations is (are) true?
I. Indirect representation noticeably increases compilation time.
II. Direct representation decreases the time needed to access components of a variable.
III. When the storage size of some private component of a variable changes, indirect representation minimizes the number of recompilations of source modules that must be performed."
q29,3,ministral-3:8b,A,A,D,1,0.8666666666666667,0.0,0.13333333333333333,0.0,13,0,2,0,15,"Languages with a structure that implements abstract data types (e.g., a C++ class) can prevent access to components of this structure by all operations except those that are part of this structure. However, definitions of such a structure often contain declarations of components of the structure (e.g., the header file for a C++ class may contain declarations of its private components). For such a language, an object's name could be bound at run time to stack storage for its component values (direct representation) or to a stack pointer referencing heap storage for its component values (indirect representation). Which of the following statements about comparisons between direct and indirect representations is (are) true?
I. Indirect representation noticeably increases compilation time.
II. Direct representation decreases the time needed to access components of a variable.
III. When the storage size of some private component of a variable changes, indirect representation minimizes the number of recompilations of source modules that must be performed."
q30,0,ministral-3:8b,B,C,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following is NOT a property of bitmap graphics?
q30,1,ministral-3:8b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following is NOT a property of bitmap graphics?
q30,2,ministral-3:8b,A,A,C,1,0.5333333333333333,0.0,0.0,0.4666666666666667,8,0,0,7,15,Which of the following is NOT a property of bitmap graphics?
q30,3,ministral-3:8b,C,D,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following is NOT a property of bitmap graphics?
q31,0,ministral-3:8b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following is true of interrupts?
q31,1,ministral-3:8b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following is true of interrupts?
q31,2,ministral-3:8b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following is true of interrupts?
q31,3,ministral-3:8b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following is true of interrupts?
q32,0,ministral-3:8b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In a height-balanced binary search tree, the heights of the left and right descendents of any node differ by at most 1. Which of the following are true of such a tree?
I. Worst-case search time is logarithmic in the number of nodes.
II. Average-case search time is logarithmic in the number of nodes.
III. Best-case search time is proportional to the height of the tree.
IV. The height of the tree is logarithmic in the number of nodes."
q32,1,ministral-3:8b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In a height-balanced binary search tree, the heights of the left and right descendents of any node differ by at most 1. Which of the following are true of such a tree?
I. Worst-case search time is logarithmic in the number of nodes.
II. Average-case search time is logarithmic in the number of nodes.
III. Best-case search time is proportional to the height of the tree.
IV. The height of the tree is logarithmic in the number of nodes."
q32,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In a height-balanced binary search tree, the heights of the left and right descendents of any node differ by at most 1. Which of the following are true of such a tree?
I. Worst-case search time is logarithmic in the number of nodes.
II. Average-case search time is logarithmic in the number of nodes.
III. Best-case search time is proportional to the height of the tree.
IV. The height of the tree is logarithmic in the number of nodes."
q32,3,ministral-3:8b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In a height-balanced binary search tree, the heights of the left and right descendents of any node differ by at most 1. Which of the following are true of such a tree?
I. Worst-case search time is logarithmic in the number of nodes.
II. Average-case search time is logarithmic in the number of nodes.
III. Best-case search time is proportional to the height of the tree.
IV. The height of the tree is logarithmic in the number of nodes."
q33,0,ministral-3:8b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?"
q33,1,ministral-3:8b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?"
q33,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?"
q33,3,ministral-3:8b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?"
q34,0,ministral-3:8b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Which of the following is (are) true about virtual memory systems that use pages?
I. The virtual address space can be larger than the amount of physical memory.
II. Programs must be resident in main memory throughout their execution.
III. Pages correspond to semantic characteristics of the program."
q34,1,ministral-3:8b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Which of the following is (are) true about virtual memory systems that use pages?
I. The virtual address space can be larger than the amount of physical memory.
II. Programs must be resident in main memory throughout their execution.
III. Pages correspond to semantic characteristics of the program."
q34,2,ministral-3:8b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Which of the following is (are) true about virtual memory systems that use pages?
I. The virtual address space can be larger than the amount of physical memory.
II. Programs must be resident in main memory throughout their execution.
III. Pages correspond to semantic characteristics of the program."
q34,3,ministral-3:8b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Which of the following is (are) true about virtual memory systems that use pages?
I. The virtual address space can be larger than the amount of physical memory.
II. Programs must be resident in main memory throughout their execution.
III. Pages correspond to semantic characteristics of the program."
q35,0,ministral-3:8b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?
q35,1,ministral-3:8b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?
q35,2,ministral-3:8b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?
q35,3,ministral-3:8b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?
q36,0,ministral-3:8b,A,C,C,0,0.5333333333333333,0.0,0.3333333333333333,0.13333333333333333,8,0,5,2,15,Which of the following statements about a remote procedure call is true?
q36,1,ministral-3:8b,C,B,C,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,5,10,0,15,Which of the following statements about a remote procedure call is true?
q36,2,ministral-3:8b,B,A,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following statements about a remote procedure call is true?
q36,3,ministral-3:8b,B,D,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following statements about a remote procedure call is true?
q37,0,ministral-3:8b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?"
q37,1,ministral-3:8b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?"
q37,2,ministral-3:8b,B,A,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?"
q37,3,ministral-3:8b,D,D,C,1,0.0,0.2,0.0,0.8,0,3,0,12,15,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?"
q38,0,ministral-3:8b,B,D,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are"
q38,1,ministral-3:8b,B,C,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are"
q38,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are"
q38,3,ministral-3:8b,C,A,D,0,0.4,0.0,0.5333333333333333,0.06666666666666667,6,0,8,1,15,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are"
q39,0,ministral-3:8b,C,D,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?"
q39,1,ministral-3:8b,D,C,D,0,0.0,0.2,0.4,0.4,0,3,6,6,15,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?"
q39,2,ministral-3:8b,B,B,D,1,0.0,0.6,0.4,0.0,0,9,6,0,15,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?"
q39,3,ministral-3:8b,D,A,D,0,0.0,0.4,0.0,0.6,0,6,0,9,15,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?"
q40,0,ministral-3:8b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Of the following, which best characterizes computers that use memory-mapped I/O?"
q40,1,ministral-3:8b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Of the following, which best characterizes computers that use memory-mapped I/O?"
q40,2,ministral-3:8b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Of the following, which best characterizes computers that use memory-mapped I/O?"
q40,3,ministral-3:8b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Of the following, which best characterizes computers that use memory-mapped I/O?"
q41,0,ministral-3:8b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that
q41,1,ministral-3:8b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that
q41,2,ministral-3:8b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that
q41,3,ministral-3:8b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that
q42,0,ministral-3:8b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following sets of bit strings CANNOT be described with a regular expression?
q42,1,ministral-3:8b,C,C,D,1,0.0,0.4666666666666667,0.5333333333333333,0.0,0,7,8,0,15,Which of the following sets of bit strings CANNOT be described with a regular expression?
q42,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following sets of bit strings CANNOT be described with a regular expression?
q42,3,ministral-3:8b,B,A,D,0,0.13333333333333333,0.8666666666666667,0.0,0.0,2,13,0,0,15,Which of the following sets of bit strings CANNOT be described with a regular expression?
q43,0,ministral-3:8b,D,A,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true."
q43,1,ministral-3:8b,C,D,A,0,0.0,0.13333333333333333,0.8666666666666667,0.0,0,2,13,0,15,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true."
q43,2,ministral-3:8b,B,C,A,0,0.2,0.8,0.0,0.0,3,12,0,0,15,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true."
q43,3,ministral-3:8b,A,B,A,0,0.8,0.0,0.0,0.2,12,0,0,3,15,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true."
q44,0,ministral-3:8b,C,D,D,0,0.0,0.4666666666666667,0.5333333333333333,0.0,0,7,8,0,15,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is"
q44,1,ministral-3:8b,C,C,D,1,0.0,0.0,0.9333333333333333,0.06666666666666667,0,0,14,1,15,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is"
q44,2,ministral-3:8b,C,B,D,0,0.0,0.0,0.5333333333333333,0.4666666666666667,0,0,8,7,15,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is"
q44,3,ministral-3:8b,C,A,D,0,0.0,0.0,0.8666666666666667,0.13333333333333333,0,0,13,2,15,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is"
q45,0,ministral-3:8b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"For a connected, undirected graph G = (V, E), which of the following must be true?
I. Σ_{v∈V} degree(v) is even.
II. |E| ≥ |V| − 1
III. G has at least one vertex with degree 1."
q45,1,ministral-3:8b,C,C,D,1,0.0,0.0,0.5333333333333333,0.4666666666666667,0,0,8,7,15,"For a connected, undirected graph G = (V, E), which of the following must be true?
I. Σ_{v∈V} degree(v) is even.
II. |E| ≥ |V| − 1
III. G has at least one vertex with degree 1."
q45,2,ministral-3:8b,C,B,D,0,0.0,0.26666666666666666,0.7333333333333333,0.0,0,4,11,0,15,"For a connected, undirected graph G = (V, E), which of the following must be true?
I. Σ_{v∈V} degree(v) is even.
II. |E| ≥ |V| − 1
III. G has at least one vertex with degree 1."
q45,3,ministral-3:8b,B,A,D,0,0.2,0.8,0.0,0.0,3,12,0,0,15,"For a connected, undirected graph G = (V, E), which of the following must be true?
I. Σ_{v∈V} degree(v) is even.
II. |E| ≥ |V| − 1
III. G has at least one vertex with degree 1."
q46,0,ministral-3:8b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In multiprogrammed systems it is advantageous if some programs such as editors and compilers can be shared by several users. Which of the following must be true of multiprogrammed systems in order that a single copy of a program can be shared by several users?
I. The program is a macro.
II. The program is recursive.
III. The program is reentrant."
q46,1,ministral-3:8b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In multiprogrammed systems it is advantageous if some programs such as editors and compilers can be shared by several users. Which of the following must be true of multiprogrammed systems in order that a single copy of a program can be shared by several users?
I. The program is a macro.
II. The program is recursive.
III. The program is reentrant."
q46,2,ministral-3:8b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In multiprogrammed systems it is advantageous if some programs such as editors and compilers can be shared by several users. Which of the following must be true of multiprogrammed systems in order that a single copy of a program can be shared by several users?
I. The program is a macro.
II. The program is recursive.
III. The program is reentrant."
q46,3,ministral-3:8b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In multiprogrammed systems it is advantageous if some programs such as editors and compilers can be shared by several users. Which of the following must be true of multiprogrammed systems in order that a single copy of a program can be shared by several users?
I. The program is a macro.
II. The program is recursive.
III. The program is reentrant."
q47,0,ministral-3:8b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following decimal numbers has an exact representation in binary notation?
q47,1,ministral-3:8b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following decimal numbers has an exact representation in binary notation?
q47,2,ministral-3:8b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following decimal numbers has an exact representation in binary notation?
