question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,prob_A,prob_B,prob_C,prob_D,sample_count_A,sample_count_B,sample_count_C,sample_count_D,total_valid_samples,question
q49,1,gemma3:4b,A,C,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,An 'open' society is one that:
q49,2,gemma3:4b,D,B,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,An 'open' society is one that:
q49,3,gemma3:4b,C,A,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,An 'open' society is one that:
q50,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The Nation of Islam group appealed to:
q50,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The Nation of Islam group appealed to:
q50,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The Nation of Islam group appealed to:
q50,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The Nation of Islam group appealed to:
q51,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Comte's term 'positivism' refers to:
q51,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Comte's term 'positivism' refers to:
q51,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Comte's term 'positivism' refers to:
q51,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Comte's term 'positivism' refers to:
q52,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Theories of racialized discourse suggest that:
q52,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Theories of racialized discourse suggest that:
q52,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Theories of racialized discourse suggest that:
q52,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Theories of racialized discourse suggest that:
q53,0,gemma3:4b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?"
q53,1,gemma3:4b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?"
q53,2,gemma3:4b,A,D,B,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?"
q53,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?"
q54,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?
q54,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?
q54,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?
q54,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?
q55,0,gemma3:4b,B,A,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery"
q55,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery"
q55,2,gemma3:4b,D,C,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery"
q55,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery"
q56,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Pluralist theories suggest that:
q56,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Pluralist theories suggest that:
q56,2,gemma3:4b,C,A,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Pluralist theories suggest that:
q56,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Pluralist theories suggest that:
q57,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term 'over-urbanization' means that:
q57,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term 'over-urbanization' means that:
q57,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'over-urbanization' means that:
q57,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term 'over-urbanization' means that:
q58,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:
q58,1,gemma3:4b,D,B,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:
q58,2,gemma3:4b,D,A,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:
q58,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The capitalist class of the mid-twentieth century were said to join the upper class because they:
q59,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term inter-generational mobility refers to:
q59,1,gemma3:4b,D,A,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The term inter-generational mobility refers to:
q59,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term inter-generational mobility refers to:
q59,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term inter-generational mobility refers to:
q60,0,gemma3:4b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:"
q60,1,gemma3:4b,C,A,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:"
q60,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:"
q60,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"The term 'culture industry', used by members of the Frankfurt School, referred to:"
q61,0,gemma3:4b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:"
q61,1,gemma3:4b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:"
q61,2,gemma3:4b,A,D,B,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:"
q61,3,gemma3:4b,D,C,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:"
q62,0,gemma3:4b,A,C,C,0,1.0,0.0,0.0,0.0,15,0,0,0,15,A sect is organised around:
q62,1,gemma3:4b,D,B,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,A sect is organised around:
q62,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,A sect is organised around:
q62,3,gemma3:4b,B,D,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,A sect is organised around:
q63,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,What is the name of the process by which we acquire a sense of identity and become members of society?
q63,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?
q63,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?
q63,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,What is the name of the process by which we acquire a sense of identity and become members of society?
q64,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Pre-testing a questionnaire is useful for:
q64,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Pre-testing a questionnaire is useful for:
q64,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Pre-testing a questionnaire is useful for:
q64,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Pre-testing a questionnaire is useful for:
q65,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Judith Butler (1999) suggested that:
q65,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Judith Butler (1999) suggested that:
q65,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Judith Butler (1999) suggested that:
q65,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Judith Butler (1999) suggested that:
q66,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Patterns of drug use in Britain reveal that:
q66,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Patterns of drug use in Britain reveal that:
q66,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Patterns of drug use in Britain reveal that:
q66,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Patterns of drug use in Britain reveal that:
q67,0,gemma3:4b,B,D,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Murray thought that the 'underclass' consisted of people who:
q67,1,gemma3:4b,B,C,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Murray thought that the 'underclass' consisted of people who:
q67,2,gemma3:4b,D,B,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Murray thought that the 'underclass' consisted of people who:
q67,3,gemma3:4b,C,A,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Murray thought that the 'underclass' consisted of people who:
q68,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?"
q68,1,gemma3:4b,D,C,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?"
q68,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?"
q68,3,gemma3:4b,B,A,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?"
q69,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by"
q69,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by"
q69,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by"
q69,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by"
q70,0,gemma3:4b,B,A,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Role-learning theory suggests that
q70,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Role-learning theory suggests that
q70,2,gemma3:4b,D,C,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Role-learning theory suggests that
q70,3,gemma3:4b,D,B,A,0,0.0,0.0,0.13333333333333333,0.8666666666666667,0,0,2,13,15,Role-learning theory suggests that
q71,0,gemma3:4b,D,A,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-modernist writers have argued that:
q71,1,gemma3:4b,C,D,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-modernist writers have argued that:
q71,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-modernist writers have argued that:
q71,3,gemma3:4b,D,B,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-modernist writers have argued that:
q72,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?"
q72,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?"
q72,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?"
q72,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?"
q73,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:
q73,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:
q73,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:
q73,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:
q74,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The social construction of childhood can be traced back to:
q74,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The social construction of childhood can be traced back to:
q74,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The social construction of childhood can be traced back to:
q74,3,gemma3:4b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The social construction of childhood can be traced back to:
q75,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In Marx's theory, the 'mode of production' means:"
q75,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In Marx's theory, the 'mode of production' means:"
q75,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In Marx's theory, the 'mode of production' means:"
q75,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In Marx's theory, the 'mode of production' means:"
q76,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The trend of decarceration involves:
q76,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The trend of decarceration involves:
q76,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The trend of decarceration involves:
q76,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The trend of decarceration involves:
q77,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The work of Smart suggested that:
q77,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The work of Smart suggested that:
q77,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The work of Smart suggested that:
q77,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The work of Smart suggested that:
q78,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Allen's (2001) study of nurses showed that:
q78,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Allen's (2001) study of nurses showed that:
q78,2,gemma3:4b,D,B,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Allen's (2001) study of nurses showed that:
q78,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Allen's (2001) study of nurses showed that:
q79,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?
q79,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?
q79,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?
q79,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?
q80,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Dahrendorf, Rex, and Habermas focused their attention on:"
q80,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:"
q80,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:"
q80,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Dahrendorf, Rex, and Habermas focused their attention on:"
q81,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:
q81,1,gemma3:4b,D,C,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:
q81,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:
q81,3,gemma3:4b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:
q82,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:
q82,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:
q82,2,gemma3:4b,A,B,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:
q82,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:
q83,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?
q83,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?
q83,2,gemma3:4b,C,B,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?
q83,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?
q84,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Socialization is:
q84,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Socialization is:
q84,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Socialization is:
q84,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Socialization is:
q85,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term 'assets' refers to:
q85,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term 'assets' refers to:
q85,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term 'assets' refers to:
q85,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'assets' refers to:
q86,0,gemma3:4b,B,D,D,0,0.4666666666666667,0.5333333333333333,0.0,0.0,7,8,0,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?"
q86,1,gemma3:4b,A,C,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?"
q86,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?"
q86,3,gemma3:4b,B,A,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?"
q87,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Social norms are:
q87,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Social norms are:
q87,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Social norms are:
q87,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Social norms are:
q88,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The 'nuclear family' means:
q88,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The 'nuclear family' means:
q88,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The 'nuclear family' means:
q88,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'nuclear family' means:
q89,0,gemma3:4b,C,D,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,The rise of new social movements indicates that:
q89,1,gemma3:4b,B,C,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,The rise of new social movements indicates that:
q89,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The rise of new social movements indicates that:
q89,3,gemma3:4b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The rise of new social movements indicates that:
q90,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?
q90,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?
q90,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?
q90,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?
q91,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Post-Fordist forms of media production and consumption involve:
q91,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Post-Fordist forms of media production and consumption involve:
q91,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Post-Fordist forms of media production and consumption involve:
q91,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Post-Fordist forms of media production and consumption involve:
q92,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:
q92,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:
q92,2,gemma3:4b,C,A,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:
q92,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Marx said that the development of the labour movement through factory-based production would turn the working class into:
q93,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:"
q93,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:"
q93,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In stage 3 of the 'health transition', the main causes of illness and death are:"
q93,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In stage 3 of the 'health transition', the main causes of illness and death are:"
q94,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:
q94,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:
q94,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:
q94,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:
q95,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,One of the difficulties in 'operationalizing' concepts like social class is that:
q95,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,One of the difficulties in 'operationalizing' concepts like social class is that:
q95,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,One of the difficulties in 'operationalizing' concepts like social class is that:
q95,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,One of the difficulties in 'operationalizing' concepts like social class is that:
